subarea,ens,unet,fold,type,grp_mean_1,grp_mean_2,grp_median_1,grp_median_2,grp_std_1,grp_std_2,anova_ok,U_mwu1_vs_2,eta^2_mwu1_vs_2,p_mwu1_vs_2,c_mwu1_vs_2,c0.01_mwu1_vs_2,c0.001_mwu1_vs_2,mwu1_vs_2,eta^2_aov1_vs_2,p_aov1_vs_2,c_aov1_vs_2,aov1_vs_2,ens_clean,valid,models_clean,initialization
Secret,ens_x0,sc_cyca_cFOS_staple_1.0010.h5,1,norm_cfos_per_area,1.0,0.8710539292620859,1.0964983014188467,0.9547523051722465,0.281702655298152,0.3568063778276204,False,184.0,0.0366984126984127,0.26413687525603113,0.1097559663055464,0.18956847431489185,0.30935903344750665,0,0.042,0.24037399456515934,0.1114522295797615,0,wue1_consensus1,no,model1,frozen
Secret,ens_x0,sc_cyca_cFOS_staple_2.0012.h5,2,norm_cfos_per_area,1.0,0.7411713558417261,1.083627944755523,0.8304783943265394,0.35864705547088854,0.3197292012910015,True,209.0,0.1105079365079365,0.05117611904327722,0.1097559663055464,0.18956847431489185,0.30935903344750665,0,0.129,0.034050541193836895,0.1114522295797615,1,wue1_consensus1,no,model2,frozen
Secret,ens_x0,sc_cyca_cFOS_staple_3.0008.h5,3,norm_cfos_per_area,1.0,0.7710114310026183,1.055960735999164,0.8743685381740751,0.26757792419721477,0.29649001442314377,True,223.0,0.16917460317460314,0.015663353642897587,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.148,0.02258253820402311,0.1114522295797615,1,wue1_consensus1,no,model3,frozen
Secret,ens_x0,sc_cyca_cFOS_staple_4.0010.h5,4,norm_cfos_per_area,0.9999999999999998,0.7552537717339823,1.103353499240367,0.784817742356704,0.2914211105071157,0.31775899682406467,True,219.0,0.15114285714285713,0.02241074095874285,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.145,0.024017798131597455,0.1114522295797615,1,wue1_consensus1,no,model4,frozen
Secret,ens_x0c,ens_x0c,e,norm_cfos_per_area,0.9999999999999998,0.7502428436760517,1.0666105608743435,0.7935199702146569,0.31418747994826796,0.31860614326112613,True,217.0,0.14250793650793653,0.0266458782221335,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.14,0.027070360079091683,0.1114522295797615,1,wue1_consensus2,no,ensemble,frozen
Secret,ens_x0c,sc_cycc3_cFOS_staple_1.0012.h5,1,norm_cfos_per_area,1.0,0.7561290965072907,1.0628196859217425,0.7776279827116178,0.3103392403246706,0.30083288573275574,True,217.0,0.14250793650793653,0.0266458782221335,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.141,0.026030501993917498,0.1114522295797615,1,wue1_consensus2,no,model1,frozen
Secret,ens_x0c,sc_cycc3_cFOS_staple_2.0012.h5,2,norm_cfos_per_area,1.0000000000000002,0.8729962152939758,1.0834513875017358,0.9765478216203681,0.27344759761080023,0.3283493785334437,False,190.0,0.05079365079365079,0.18791946021163142,0.1097559663055464,0.18956847431489185,0.30935903344750665,0,0.045,0.22087052632522625,0.1114522295797615,0,wue1_consensus2,no,model2,frozen
Secret,ens_x0c,sc_cycc3_cFOS_staple_3.0009.h5,3,norm_cfos_per_area,1.0000000000000002,0.7255214738241992,1.0837649742362325,0.7189821058001937,0.3111001519102461,0.3284869088217987,True,221.0,0.16003174603174605,0.018773411069677132,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.162,0.01666252964487137,0.1114522295797615,1,wue1_consensus2,no,model3,frozen
Secret,ens_x0c,sc_cycc3_cFOS_staple_4.0012.h5,4,norm_cfos_per_area,1.0000000000000002,0.674139457100866,1.0266642164610869,0.7143566989184578,0.39069329456927704,0.32364930957628696,True,219.0,0.15114285714285713,0.02241074095874285,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.172,0.013102135955879033,0.1114522295797615,1,wue1_consensus2,no,model4,frozen
Secret,ens_x0d,ens_x0d,e,norm_cfos_per_area,0.9999999999999998,0.7248050308408266,1.0398322436810843,0.7513542801510583,0.33057593218808906,0.284609614993315,True,220.0,0.15555555555555559,0.02052189670592501,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.168,0.014411030693488864,0.1114522295797615,1,wue1_consensus3,no,ensemble,frozen
Secret,ens_x0d,sc_cycd4_cFOS_staple_1.0011.h5,1,norm_cfos_per_area,1.0,0.737384342565854,1.045631349109183,0.7136531962957761,0.33197559816243905,0.2918174055806341,True,219.0,0.15114285714285713,0.02241074095874285,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.152,0.020392683652581612,0.1114522295797615,1,wue1_consensus3,no,model1,frozen
Secret,ens_x0d,sc_cycd4_cFOS_staple_2.0012.h5,2,norm_cfos_per_area,1.0000000000000002,0.7412398258424139,1.0577178239263714,0.7625938840971904,0.31233089225246763,0.2932215848613571,True,220.0,0.15555555555555559,0.02052189670592501,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.158,0.01802964135887226,0.1114522295797615,1,wue1_consensus3,no,model2,frozen
Secret,ens_x0d,sc_cycd4_cFOS_staple_3.0011.h5,3,norm_cfos_per_area,0.9999999999999997,0.7463471398388315,1.00600367296523,0.8113376883263484,0.31056921983635377,0.28280927711768444,True,221.0,0.16003174603174605,0.018773411069677132,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.157,0.018294635379607453,0.1114522295797615,1,wue1_consensus3,no,model3,frozen
Secret,ens_x0d,sc_cycd4_cFOS_staple_4.0011.h5,4,norm_cfos_per_area,1.0,0.7313896203454953,1.0684005710579492,0.7540941962894903,0.3315154991196251,0.31927077570260387,True,218.0,0.1467936507936508,0.02444894531008939,0.1097559663055464,0.18956847431489185,0.30935903344750665,1,0.15,0.02171205252706326,0.1114522295797615,1,wue1_consensus3,no,model4,frozen
