Unnamed: 0,subarea,ens,unet,fold,Experiment,Nummer,mean,count,Neun_Area,Kondition,Group,cfos_per_area,cfos_per_area_ctrl,mean_ctrl,norm_cfos_per_area,norm_mean_intensity
473,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1599,0.15592126897993666,10,93786,H,0,0.0001066257223892692,8.233988433063319e-05,0.1330487921708751,1.2949462251017625,1.171910443047738
474,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1603,0.16901580778874306,73,117182,-,1,0.0006229625710433343,8.233988433063319e-05,0.1330487921708751,7.56574503483449,1.2703295161948962
475,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1606,0.16195124933716992,79,121641,-,1,0.0006494520761914157,8.233988433063319e-05,0.1330487921708751,7.887454317807412,1.2172320146219389
476,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1611,0.18055006135909274,75,96524,-,1,0.0007770088268202728,8.233988433063319e-05,0.1330487921708751,9.436603331870351,1.3570214235933205
477,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1618,0.19089770165608505,73,91220,-,1,0.0008002631001973251,8.233988433063319e-05,0.1330487921708751,9.719021428107599,1.4347946985562583
478,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1625,0.2125556887704972,78,98492,-,1,0.0007919424927912928,8.233988433063319e-05,0.1330487921708751,9.617969459506071,1.5975769888802227
479,CA1,ens_corinna,sc_cyc0_cFOS_corinna_4.0011.h5,fold_4,4,1632,0.19385731630222847,61,85304,-,1,0.0007150895620369503,8.233988433063319e-05,0.1330487921708751,8.684607318192612,1.4570392796445442
480,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,0,0.12766569277632728,13,95877,+,2,0.00013559039185623246,0.00042262858598312187,0.14775100847260586,0.32082636232667755,0.8640597048784102
481,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,3,0.16393619712528262,83,83538,+,2,0.000993559817089229,0.00042262858598312187,0.14775100847260586,2.3509053813243663,1.109543676351134
482,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,9,0.14834430210421992,77,83791,+,2,0.0009189531095225023,0.00042262858598312187,0.14775100847260586,2.174375184264516,1.0040154963255232
483,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,12,0.18405999197769088,97,83197,+,2,0.0011659074245465582,0.00042262858598312187,0.14775100847260586,2.758704600717945,1.2457444039159773
484,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,17,0.1680918164188996,97,111795,-,1,0.0008676595554362896,0.00042262858598312187,0.14775100847260586,2.053007260306193,1.1376695032850832
485,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,20,0.10735437711855148,31,94901,-,1,0.00032665619961854986,0.00042262858598312187,0.14775100847260586,0.7729155349458431,0.7265898096286483
486,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,23,0.2064647196493812,108,83461,-,1,0.0012940175650902814,0.00042262858598312187,0.14775100847260586,3.0618316129282355,1.3973828116893112
487,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,26,0.20765677897665474,120,92413,-,1,0.001298518606689535,0.00042262858598312187,0.14775100847260586,3.0724817245121048,1.4054508400540353
488,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,29,0.19566492341416888,105,81900,-,1,0.001282051282051282,0.00042262858598312187,0.14775100847260586,3.0335176667450554,1.3242882430169447
489,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,32,0.15871563784427406,122,110975,-,1,0.0010993466997071411,0.00042262858598312187,0.14775100847260586,2.6012123556427973,1.0742101829626507
490,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,52,0.16395655407592513,50,112911,H,0,0.00044282665107916856,0.00042262858598312187,0.14775100847260586,1.047791526096281,1.1096814551105003
491,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,55,0.15006441085857114,41,88942,H,0,0.00046097456769580183,0.00042262858598312187,0.14775100847260586,1.090732106119796,1.0156574388891175
492,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,58,0.17654391093049507,48,88011,H,0,0.0005453863721580257,0.00042262858598312187,0.14775100847260586,1.2904625722118244,1.1948744902355621
493,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,61,0.12853173938808826,42,97461,H,0,0.0004309416074121956,0.00042262858598312187,0.14775100847260586,1.0196698039479175,0.8699212324626467
494,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,70,0.1515848638861848,129,119358,-,1,0.0010807821846880812,0.00042262858598312187,0.14775100847260586,2.557286043900597,1.0259480828808678
495,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,80,0.18126451622283385,130,96004,-,1,0.0013541102454064414,0.00042262858598312187,0.14775100847260586,3.20401953468552,1.2268242233787638
496,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,95,0.15283504924291913,105,95138,-,1,0.0011036599466038807,0.00042262858598312187,0.14775100847260586,2.611418117959386,1.0344095165432046
497,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,104,0.16796891607988054,103,95714,+,2,0.0010761226152913891,0.00042262858598312187,0.14775100847260586,2.54626083275485,1.1368376961773718
498,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,107,0.20337049891769213,117,83766,+,2,0.0013967480839481411,0.00042262858598312187,0.14775100847260586,3.3049067911462138,1.3764406823348254
499,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,142,0.11922843530064475,27,128069,H,0,0.00021082385276686787,0.00042262858598312187,0.14775100847260586,0.4988395479128507,0.8069551371133323
500,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,147,0.13495530146630336,33,112839,H,0,0.0002924520777390796,0.00042262858598312187,0.14775100847260586,0.691983664708281,0.9133968211887036
501,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,153,0.17704608143588454,50,83329,H,0,0.0006000312016224842,0.00042262858598312187,0.14775100847260586,1.4197600955616552,1.1982732521836577
502,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,1,156,0.13168163432493452,36,90545,H,0,0.0003975923573913524,0.00042262858598312187,0.14775100847260586,0.9407606834413956,0.8912401728164806
503,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,432,0.1565971136907732,15,101384,H,0,0.00014795233961966385,0.000187333162469948,0.16284029677844827,0.7897818926929095,0.9616606994018856
504,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,438,0.12522038572969424,13,96290,H,0,0.00013500882750025963,0.000187333162469948,0.16284029677844827,0.7206883486094875,0.7689766489437337
505,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,441,0.16193855276528912,19,85634,H,0,0.00022187448910479483,0.000187333162469948,0.16284029677844827,1.1843844740537488,0.9944624025440949
506,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,447,0.17708874800629634,10,84565,H,0,0.0001182522320108792,0.000187333162469948,0.16284029677844827,0.6312402483988879,1.0874995410210642
507,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,453,0.1933566837001884,28,89292,H,0,0.00031357792411414236,0.000187333162469948,0.16284029677844827,1.673905036244966,1.1874007080892213
508,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,494,0.18737042326167794,49,110688,+,2,0.0004426857473258167,0.000187333162469948,0.16284029677844827,2.363093333231016,1.1506391659099224
509,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,500,0.17189057386436818,49,87246,+,2,0.000561630332622699,0.000187333162469948,0.16284029677844827,2.9980294210470926,1.0555776258393414
510,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,507,0.1796852678197342,43,88433,+,2,0.0004862438230072483,0.000187333162469948,0.16284029677844827,2.595609963533561,1.1034447331191264
511,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,512,0.1311781027139476,44,86428,+,2,0.0005090942750034711,0.000187333162469948,0.16284029677844827,2.7175875765463577,0.8055629061670248
512,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,518,0.1951259248943731,62,91181,+,2,0.0006799662210328906,0.000187333162469948,0.16284029677844827,3.6297162342624247,1.1982655936807272
513,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,648,0.14370415962595512,77,127224,-,1,0.0006052317172860468,0.000187333162469948,0.16284029677844827,3.230777238296706,0.8824852476256
514,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,654,0.16110805827034216,61,97812,-,1,0.0006236453604874658,0.000187333162469948,0.16284029677844827,3.3290707969952256,0.9893623473895844
515,CA1,ens_dennis,sc_cyc0_cFOS_dennis_3.0008.h5,fold_3,2,661,0.09303160068137722,9,99443,-,1,9.05041078808966e-05,0.000187333162469948,0.16284029677844827,0.4831184542428001,0.5713057671956407
